체결시간,BongFlag,가격,봉카운트,거래내역
14900,True,20.23,0
14900,False,20.23,0
14900,False,20.23,0
14900,False,20.23,0
14900,False,20.24,0
14900,False,20.24,0
14900,False,20.24,0
14900,False,20.24,0
14900,False,20.24,0
14900,False,20.24,0
14904,False,20.23,0
14904,False,20.23,0
14904,False,20.23,0
14904,False,20.23,0
14907,False,20.23,0
14907,False,20.23,0
14907,False,20.23,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14910,False,20.22,0
14911,False,20.22,0
14911,False,20.22,0
14911,False,20.22,0
14911,False,20.22,0
14911,False,20.22,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14912,False,20.21,0
14914,False,20.22,0
14914,False,20.21,0
14914,False,20.22,0
14915,False,20.22,0
14915,False,20.22,0
14915,False,20.22,0
14915,False,20.22,0
14915,False,20.22,0
14915,False,20.22,0
14916,False,20.23,0
14917,False,20.24,0
14917,False,20.24,0
14917,False,20.24,0
14917,False,20.23,0
14919,False,20.24,0
14920,False,20.24,0
14921,False,20.24,0
14923,False,20.24,0
14923,False,20.24,0
14924,False,20.24,0
14925,False,20.24,0
14925,False,20.24,0
14925,False,20.24,0
14925,False,20.24,0
14925,False,20.24,0
14925,False,20.24,0
14925,False,20.24,0
14927,False,20.25,0
14928,False,20.25,0
14932,False,20.24,0
14932,False,20.24,0
14934,False,20.24,0
14936,False,20.24,0
14936,False,20.24,0
14936,False,20.24,0
14936,False,20.24,0
14936,False,20.24,0
14936,False,20.23,0
14936,False,20.24,0
14936,False,20.24,0
14936,False,20.23,0
14936,False,20.23,0
14936,False,20.23,0
14936,False,20.23,0
14936,False,20.23,0
14936,False,20.23,0
14937,False,20.23,0
14937,False,20.23,0
14937,False,20.23,0
14937,False,20.23,0
14938,False,20.24,0
14938,False,20.24,0
14942,False,20.24,0
14942,False,20.24,0
14945,False,20.24,0
14947,False,20.24,0
14952,False,20.24,0
14952,False,20.24,0
14952,False,20.24,0
14952,False,20.24,0
14952,False,20.24,0
14952,False,20.24,0
14952,False,20.24,0
14952,False,20.24,0
14954,False,20.24,0
14954,False,20.25,0
14954,False,20.25,0
14954,False,20.25,0
14954,False,20.25,0
14954,False,20.25,0
14954,False,20.25,0
14954,False,20.24,0
14954,False,20.24,0
14954,False,20.24,0
14954,False,20.24,0
14958,False,20.24,0
14958,False,20.24,0
14958,False,20.24,0
14959,False,20.25,0
15000,True,20.25,1
15002,False,20.26,1
15002,False,20.26,1
15002,False,20.26,1
15003,False,20.26,1
15003,False,20.26,1
15003,False,20.25,1
15003,False,20.25,1
15003,False,20.25,1
15003,False,20.24,1
15003,False,20.24,1
15005,False,20.24,1
15005,False,20.24,1
15005,False,20.24,1
15006,False,20.24,1
15007,False,20.24,1
15007,False,20.24,1
15007,False,20.23,1
15007,False,20.23,1
15007,False,20.23,1
15007,False,20.23,1
15007,False,20.23,1
15007,False,20.23,1
15007,False,20.23,1
15007,False,20.23,1
15007,False,20.23,1
15008,False,20.23,1
15008,False,20.23,1
15009,False,20.23,1
15009,False,20.23,1
15009,False,20.24,1
15009,False,20.24,1
15011,False,20.24,1
15011,False,20.24,1
15013,False,20.23,1
15013,False,20.23,1
15014,False,20.23,1
15014,False,20.23,1
15014,False,20.23,1
15015,False,20.23,1
15016,False,20.24,1
15017,False,20.23,1
15017,False,20.23,1
15017,False,20.23,1
15017,False,20.23,1
15017,False,20.23,1
15017,False,20.23,1
15018,False,20.24,1
15018,False,20.24,1
15018,False,20.24,1
15018,False,20.24,1
15022,False,20.25,1
15024,False,20.24,1
15024,False,20.25,1
15024,False,20.25,1
15024,False,20.25,1
15024,False,20.25,1
15024,False,20.25,1
15024,False,20.25,1
15024,False,20.25,1
15024,False,20.25,1
15027,False,20.26,1
15027,False,20.26,1
15027,False,20.27,1
15028,False,20.27,1
15028,False,20.27,1
15029,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15030,False,20.27,1
15031,False,20.27,1
15032,False,20.28,1
15032,False,20.28,1
15032,False,20.28,1
15032,False,20.28,1
15032,False,20.27,1
15032,False,20.27,1
15033,False,20.28,1
15033,False,20.28,1
15033,False,20.28,1
15033,False,20.27,1
15035,False,20.27,1
15035,False,20.27,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.29,1
15035,False,20.29,1
15035,False,20.29,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.27,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15035,False,20.28,1
15039,False,20.28,1
15040,False,20.28,1
15040,False,20.28,1
15040,False,20.28,1
15040,False,20.28,1
15041,False,20.28,1
15041,False,20.28,1
15041,False,20.28,1
15041,False,20.28,1
15041,False,20.28,1
15041,False,20.28,1
15041,False,20.28,1
15041,False,20.28,1
15042,False,20.28,1
15042,False,20.28,1
15042,False,20.28,1
15042,False,20.28,1
15042,False,20.28,1
15042,False,20.28,1
15044,False,20.29,1
15045,False,20.28,1
15046,False,20.28,1
15046,False,20.29,1
15046,False,20.28,1
15046,False,20.27,1
15046,False,20.27,1
