체결시간,BongFlag,가격,봉카운트,거래내역
162304,True,23.71,0
162305,False,23.71,0
162308,False,23.72,0
162311,False,23.71,0
162315,False,23.71,0
162315,False,23.71,0
162315,False,23.71,0
162315,False,23.71,0
162322,False,23.71,0
162322,False,23.71,0
162322,False,23.71,0
162322,False,23.71,0
162322,False,23.71,0
162322,False,23.71,0
162323,False,23.7,0
162324,False,23.71,0
162324,False,23.71,0
162324,False,23.7,0
162324,False,23.71,0
162324,False,23.71,0
162324,False,23.71,0
162326,False,23.72,0
162326,False,23.72,0
162326,False,23.72,0
162326,False,23.71,0
162328,False,23.72,0
162328,False,23.71,0
162337,False,23.71,0
162344,False,23.71,0
162344,False,23.71,0
162344,False,23.71,0
162344,False,23.71,0
162346,False,23.7,0
162346,False,23.7,0
162346,False,23.7,0
162346,False,23.7,0
162346,False,23.7,0
162346,False,23.7,0
162346,False,23.71,0
162348,False,23.71,0
162349,False,23.71,0
162349,False,23.71,0
162349,False,23.71,0
162349,False,23.71,0
162349,False,23.71,0
162349,False,23.71,0
162349,False,23.7,0
162350,False,23.71,0
162350,False,23.71,0
162350,False,23.71,0
162350,False,23.71,0
162350,False,23.71,0
162351,False,23.71,0
162354,False,23.71,0
162354,False,23.71,0
162354,False,23.71,0
162355,False,23.71,0
162358,False,23.71,0
162359,False,23.71,0
162402,True,23.71,0
162402,False,23.71,0
162405,False,23.71,0
162405,False,23.71,0
162406,False,23.7,0
162409,False,23.71,0
162409,False,23.71,0
162415,False,23.71,0
162415,False,23.71,0
162415,False,23.71,0
162416,False,23.71,0
162417,False,23.71,0
162417,False,23.71,0
162417,False,23.71,0
162417,False,23.71,0
162419,False,23.7,0
162422,False,23.71,0
162422,False,23.71,0
162422,False,23.71,0
162422,False,23.71,0
162423,False,23.71,0
162423,False,23.71,0
162423,False,23.71,0
162423,False,23.7,0
162423,False,23.7,0
162423,False,23.7,0
162423,False,23.71,0
162423,False,23.71,0
162423,False,23.71,0
162423,False,23.71,0
162429,False,23.72,0
162433,False,23.71,0
162434,False,23.72,0
162435,False,23.71,0
162435,False,23.71,0
162435,False,23.71,0
162435,False,23.71,0
162435,False,23.71,0
162436,False,23.71,0
162436,False,23.71,0
162436,False,23.71,0
162437,False,23.71,0
162437,False,23.71,0
162437,False,23.71,0
162438,False,23.71,0
162439,False,23.71,0
162441,False,23.71,0
162442,False,23.71,0
162442,False,23.72,0
162442,False,23.72,0
162442,False,23.72,0
162442,False,23.72,0
162443,False,23.71,0
162445,False,23.72,0
162452,False,23.72,0
162456,False,23.72,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162457,False,23.71,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162458,False,23.7,0
162459,False,23.7,0
162459,False,23.7,0
162459,False,23.7,0
162459,False,23.7,0
162459,False,23.7,0
162459,False,23.7,0
162459,False,23.7,0
162459,False,23.7,0
162501,True,23.7,0
162502,False,23.7,0
162502,False,23.7,0
162502,False,23.7,0
162503,False,23.7,0
162504,False,23.7,0
162505,False,23.69,0
162505,False,23.7,0
162507,False,23.69,0
162509,False,23.7,0
162509,False,23.7,0
162509,False,23.7,0
162509,False,23.7,0
162509,False,23.7,0
162509,False,23.71,0
162509,False,23.71,0
162509,False,23.71,0
162509,False,23.71,0
162509,False,23.71,0
162509,False,23.71,0
162509,False,23.71,0
162510,False,23.71,0
162510,False,23.71,0
162510,False,23.71,0
162514,False,23.71,0
162522,False,23.71,0
162522,False,23.71,0
162522,False,23.71,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.72,0
162522,False,23.71,0
162522,False,23.71,0
162522,False,23.71,0
162523,False,23.71,0
162523,False,23.71,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162523,False,23.7,0
162524,False,23.7,0
162524,False,23.7,0
162524,False,23.7,0
162524,False,23.69,0
162524,False,23.69,0
162524,False,23.69,0
162524,False,23.69,0
162524,False,23.69,0
162524,False,23.69,0
162524,False,23.69,0
162524,False,23.69,0
162525,False,23.7,0
162525,False,23.7,0
162526,False,23.7,0
162527,False,23.7,0
162527,False,23.7,0
162527,False,23.7,0
162529,False,23.69,0
162530,False,23.7,0
162530,False,23.7,0
162532,False,23.7,0
162532,False,23.71,0
162532,False,23.71,0
162532,False,23.71,0
162532,False,23.71,0
162532,False,23.71,0
162535,False,23.72,0
162535,False,23.72,0
162537,False,23.72,0
162537,False,23.72,0
162537,False,23.72,0
162538,False,23.71,0
162541,False,23.72,0
162541,False,23.72,0
162543,False,23.72,0
162544,False,23.71,0
162546,False,23.72,0
162547,False,23.72,0
162547,False,23.72,0
162547,False,23.72,0
162547,False,23.72,0
162547,False,23.72,0
162547,False,23.72,0
162547,False,23.72,0
162548,False,23.71,0
162550,False,23.72,0
162551,False,23.72,0
162551,False,23.71,0
162552,False,23.72,0
162552,False,23.73,0
162554,False,23.72,0
162555,False,23.72,0
162556,False,23.72,0
162556,False,23.72,0
162556,False,23.72,0
162556,False,23.72,0
162600,True,23.72,1
162600,False,23.72,1
162600,False,23.72,1
162600,False,23.72,1
162600,False,23.72,1
162600,False,23.73,1
162600,False,23.73,1
162600,False,23.73,1
162600,False,23.73,1
162600,False,23.73,1
162600,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.73,1
162602,False,23.72,1
162602,False,23.72,1
162603,False,23.73,1
162603,False,23.73,1
162603,False,23.73,1
162603,False,23.73,1
162603,False,23.73,1
162603,False,23.73,1
162603,False,23.73,1
162603,False,23.73,1
162603,False,23.73,1
162604,False,23.74,1
162604,False,23.74,1
162605,False,23.73,1
162605,False,23.73,1
162605,False,23.73,1
162606,False,23.73,1
162606,False,23.73,1
162606,False,23.72,1
162607,False,23.73,1
162607,False,23.73,1
162607,False,23.73,1
162608,False,23.73,1
162608,False,23.73,1
162608,False,23.73,1
162609,False,23.72,1
162609,False,23.72,1
162610,False,23.73,1
162610,False,23.73,1
162613,False,23.73,1
162613,False,23.73,1
162613,False,23.73,1
162613,False,23.73,1
162613,False,23.72,1
162613,False,23.71,1
162613,False,23.7,1
162613,False,23.72,1
162615,False,23.72,1
162615,False,23.71,1
162616,False,23.71,1
162617,False,23.72,1
162617,False,23.72,1
162617,False,23.72,1
162617,False,23.72,1
162617,False,23.72,1
162618,False,23.72,1
162624,False,23.71,1
162626,False,23.71,1
162626,False,23.71,1
162626,False,23.71,1
162630,False,23.71,1
162632,False,23.71,1
162635,False,23.71,1
162637,False,23.71,1
162637,False,23.71,1
162637,False,23.71,1
162637,False,23.71,1
162643,False,23.72,1
162645,False,23.72,1
162645,False,23.71,1
162646,False,23.72,1
162649,False,23.71,1
162649,False,23.71,1
162649,False,23.71,1
162649,False,23.71,1
162649,False,23.71,1
162649,False,23.71,1
162649,False,23.71,1
162649,False,23.71,1
162649,False,23.71,1
