체결시간,BongFlag,가격,봉카운트,거래내역
174200,True,29.48,0
174200,False,29.48,0,
174200,False,29.48,0,
174201,False,29.47,0,
174201,False,29.47,0,
174201,False,29.46,0,
174201,False,29.48,0,
174201,False,29.47,0,
174201,False,29.48,0,
174202,False,29.48,0,
174202,False,29.48,0,
174202,False,29.48,0,
174202,False,29.47,0,
174203,False,29.48,0,
174203,False,29.49,0,
174203,False,29.48,0,
174203,False,29.48,0,
174203,False,29.47,0,
174203,False,29.47,0,
174203,False,29.47,0,
174203,False,29.47,0,
174203,False,29.47,0,
174203,False,29.47,0,
174203,False,29.48,0,
174203,False,29.48,0,
174203,False,29.47,0,
174203,False,29.47,0,
174203,False,29.47,0,
174204,False,29.47,0,
174204,False,29.47,0,
174204,False,29.47,0,
174204,False,29.46,0,
174204,False,29.46,0,
174204,False,29.46,0,
174204,False,29.46,0,
174205,False,29.46,0,
174205,False,29.46,0,
174205,False,29.46,0,
174206,False,29.46,0,
174206,False,29.46,0,
174206,False,29.46,0,
174206,False,29.46,0,
174206,False,29.45,0,
174206,False,29.45,0,
174207,False,29.45,0,
174207,False,29.46,0,
174207,False,29.46,0,
174207,False,29.46,0,
174207,False,29.46,0,
174207,False,29.47,0,
174207,False,29.46,0,
174207,False,29.45,0,
174207,False,29.46,0,
174207,False,29.46,0,
174207,False,29.46,0,
174207,False,29.46,0,
174207,False,29.46,0,
174208,False,29.46,0,
174208,False,29.46,0,
174209,False,29.46,0,
174210,False,29.46,0,
174210,False,29.47,0,
174211,False,29.47,0,
174211,False,29.47,0,
174211,False,29.47,0,
174211,False,29.48,0,
174211,False,29.48,0,
174211,False,29.48,0,
174211,False,29.48,0,
174211,False,29.48,0,
174211,False,29.48,0,
174211,False,29.48,0,
174211,False,29.48,0,
174211,False,29.48,0,
174212,False,29.48,0,
174212,False,29.48,0,
174212,False,29.49,0,
174213,False,29.48,0,
174213,False,29.49,0,
174214,False,29.48,0,
174214,False,29.48,0,
174214,False,29.49,0,
174215,False,29.49,0,
174215,False,29.49,0,
174216,False,29.49,0,
174216,False,29.48,0,
174216,False,29.48,0,
174216,False,29.48,0,
174216,False,29.48,0,
174216,False,29.49,0,
174216,False,29.5,0,
174216,False,29.5,0,
174216,False,29.5,0,
174217,False,29.5,0,
174217,False,29.5,0,
174217,False,29.49,0,
174217,False,29.49,0,
174217,False,29.48,0,
174217,False,29.48,0,
174217,False,29.49,0,
174217,False,29.48,0,
174219,False,29.48,0,
174220,False,29.49,0,
174223,False,29.48,0,
174223,False,29.49,0,
174223,False,29.47,0,
174224,False,29.47,0,
174225,False,29.47,0,
174225,False,29.46,0,
174225,False,29.46,0,
174225,False,29.46,0,
174225,False,29.46,0,
174225,False,29.46,0,
174226,False,29.46,0,
174227,False,29.47,0,
174227,False,29.46,0,
174227,False,29.46,0,
174227,False,29.46,0,
174227,False,29.47,0,
174228,False,29.46,0,
174228,False,29.46,0,
174228,False,29.46,0,
174228,False,29.47,0,
174228,False,29.46,0,
174229,False,29.46,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.45,0,
174229,False,29.44,0,
174229,False,29.44,0,
174229,False,29.44,0,
174229,False,29.44,0,
174229,False,29.45,0,
174229,False,29.45,0,
174230,False,29.44,0,
174230,False,29.44,0,
174230,False,29.44,0,
174230,False,29.44,0,
174230,False,29.44,0,
174230,False,29.44,0,
174230,False,29.45,0,
174230,False,29.45,0,
174230,False,29.45,0,
174231,False,29.45,0,
174231,False,29.45,0,
174231,False,29.44,0,
174232,False,29.44,0,
174232,False,29.44,0,
174232,False,29.44,0,
174232,False,29.44,0,
174233,False,29.44,0,
174233,False,29.44,0,
174233,False,29.45,0,
174233,False,29.45,0,
174233,False,29.45,0,
174234,False,29.44,0,
174234,False,29.44,0,
174234,False,29.44,0,
174234,False,29.44,0,
174234,False,29.44,0,
174234,False,29.44,0,
174234,False,29.43,0,
174234,False,29.44,0,
174235,False,29.44,0,
174235,False,29.44,0,
174235,False,29.43,0,
174235,False,29.43,0,
174235,False,29.43,0,
174235,False,29.43,0,
174235,False,29.43,0,
174235,False,29.42,0,
174236,False,29.42,0,
174236,False,29.43,0,
174236,False,29.43,0,
174236,False,29.43,0,
174236,False,29.43,0,
174236,False,29.43,0,
174236,False,29.43,0,
174236,False,29.42,0,
174236,False,29.42,0,
174236,False,29.42,0,
174236,False,29.43,0,
174236,False,29.42,0,
174236,False,29.41,0,
174237,False,29.42,0,
174237,False,29.42,0,
174237,False,29.41,0,
174237,False,29.41,0,
174237,False,29.4,0,
174237,False,29.39,0,
174237,False,29.39,0,
174237,False,29.39,0,
174237,False,29.4,0,
174237,False,29.41,0,
174237,False,29.41,0,
174237,False,29.42,0,
174237,False,29.42,0,
174237,False,29.42,0,
174237,False,29.42,0,
174237,False,29.42,0,
174237,False,29.42,0,
174237,False,29.41,0,
174238,False,29.41,0,
174238,False,29.41,0,
174238,False,29.41,0,
174238,False,29.42,0,
174239,False,29.41,0,
174239,False,29.41,0,
174240,False,29.41,0,
174240,False,29.42,0,
174240,False,29.42,0,
174240,False,29.42,0,
174240,False,29.42,0,
174240,False,29.43,0,
174240,False,29.43,0,
174240,False,29.43,0,
174240,False,29.43,0,
174240,False,29.43,0,
174240,False,29.42,0,
174240,False,29.42,0,
174240,False,29.41,0,
