체결시간,BongFlag,가격,봉카운트,거래내역
144852,False,29.79,-4,
144852,False,29.79,-4,
144854,False,29.79,-4,
144859,False,29.8,-4,
144859,False,29.8,-4,
144859,False,29.8,-4,
144859,False,29.8,-4,
144859,False,29.81,-4,
144900,True,29.8,-4,매수 진입: $29.83에 예약
144900,True,29.8,1,
144900,False,29.79,1,
144900,False,29.8,1,
144900,False,29.8,1,
144902,False,29.8,1,
144903,False,29.8,1,
144903,False,29.8,1,
144907,False,29.81,1,
144907,False,29.81,1,
144910,False,29.81,1,
144912,False,29.82,1,
144912,False,29.82,1,
144912,False,29.82,1,
144912,False,29.82,1,
144916,False,29.81,1,
144916,False,29.81,1,
144921,False,29.8,1,
144921,False,29.8,1,
144921,False,29.79,1,
144921,False,29.79,1,
144928,False,29.79,1,
144928,False,29.79,1,
144928,False,29.79,1,
144936,False,29.78,1,
144936,False,29.79,1,
144938,False,29.79,1,
144939,False,29.79,1,
144942,False,29.81,1,
144942,False,29.81,1,
144946,False,29.81,1,
144946,False,29.81,1,
144951,False,29.81,1,
144951,False,29.81,1,
144954,False,29.81,1,
144956,False,29.81,1,
145001,True,29.81,2,
145006,False,29.81,2,
145006,False,29.81,2,
145006,False,29.81,2,
145009,False,29.81,2,
145009,False,29.81,2,
145009,False,29.81,2,
145010,False,29.81,2,
145012,False,29.81,2,
145012,False,29.81,2,
145023,False,29.81,2,
145030,False,29.81,2,
145030,False,29.81,2,
145030,False,29.81,2,
145036,False,29.8,2,
145045,False,29.79,2,
145045,False,29.79,2,
145045,False,29.79,2,
145045,False,29.79,2,
145045,False,29.79,2,
145045,False,29.79,2,
145045,False,29.79,2,
145047,False,29.79,2,
145051,False,29.78,2,
145051,False,29.77,2,
145051,False,29.77,2,
145055,False,29.78,2,
145055,False,29.78,2,
145055,False,29.78,2,
145056,False,29.78,2,
145056,False,29.78,2,
145106,True,29.78,-1,
145106,False,29.78,-1,
145107,False,29.77,-1,
145114,False,29.77,-1,
145114,False,29.77,-1,
145116,False,29.78,-1,
145118,False,29.78,-1,
145118,False,29.78,-1,
145118,False,29.78,-1,
145118,False,29.79,-1,
145118,False,29.79,-1,
145118,False,29.79,-1,
145118,False,29.79,-1,
145118,False,29.79,-1,
145119,False,29.78,-1,
145120,False,29.77,-1,
145120,False,29.77,-1,
145120,False,29.78,-1,
145120,False,29.78,-1,
145120,False,29.78,-1,
145121,False,29.78,-1,
145121,False,29.77,-1,
145122,False,29.78,-1,
145125,False,29.77,-1,
145125,False,29.77,-1,
145127,False,29.77,-1,
145128,False,29.77,-1,
145133,False,29.78,-1,
145133,False,29.78,-1,
145133,False,29.78,-1,
145133,False,29.78,-1,
145134,False,29.78,-1,
145134,False,29.78,-1,
145142,False,29.78,-1,
145142,False,29.78,-1,
145143,False,29.78,-1,
145143,False,29.78,-1,
145143,False,29.78,-1,
145143,False,29.78,-1,
145143,False,29.78,-1,
145144,False,29.77,-1,
145144,False,29.77,-1,
145144,False,29.77,-1,
145144,False,29.77,-1,
145148,False,29.76,-1,
145150,False,29.77,-1,
145200,True,29.76,-2,
145200,False,29.76,-2,
145200,False,29.76,-2,
145201,False,29.76,-2,
145201,False,29.76,-2,
145203,False,29.76,-2,
145204,False,29.76,-2,
145204,False,29.76,-2,
145204,False,29.76,-2,
145209,False,29.75,-2,opt4_손절 $29.8에 매수 후 $29.75에 매도
145209,False,29.75,-2,
145209,False,29.74,-2,
145209,False,29.74,-2,
145209,False,29.74,-2,
145209,False,29.74,-2,
145212,False,29.75,-2,
145212,False,29.76,-2,
145213,False,29.76,-2,
145213,False,29.76,-2,
145213,False,29.76,-2,
145214,False,29.76,-2,
145215,False,29.77,-2,
145216,False,29.76,-2,
145217,False,29.77,-2,
145219,False,29.77,-2,
145219,False,29.77,-2,
145221,False,29.76,-2,
145221,False,29.76,-2,
145221,False,29.76,-2,
145221,False,29.76,-2,
145223,False,29.76,-2,
145225,False,29.77,-2,
145226,False,29.77,-2,
145226,False,29.77,-2,
145227,False,29.77,-2,
145233,False,29.77,-2,
145234,False,29.77,-2,
145235,False,29.77,-2,
145235,False,29.77,-2,
145236,False,29.77,-2,
145237,False,29.77,-2,
145237,False,29.77,-2,
145241,False,29.77,-2,
145241,False,29.77,-2,
145244,False,29.78,-2,
145244,False,29.78,-2,
145244,False,29.78,-2,
145244,False,29.78,-2,
145244,False,29.78,-2,
145244,False,29.78,-2,
145245,False,29.78,-2,
145248,False,29.78,-2,
145249,False,29.78,-2,
145253,False,29.78,-2,
145253,False,29.78,-2,
145253,False,29.78,-2,
145255,False,29.78,-2,
145255,False,29.78,-2,
145255,False,29.78,-2,
145258,False,29.78,-2,
145259,False,29.78,-2,
145259,False,29.78,-2,
145259,False,29.78,-2,
145302,True,29.78,1,
145304,False,29.78,1,
145306,False,29.78,1,
145311,False,29.77,1,
145311,False,29.77,1,
145311,False,29.77,1,
145311,False,29.77,1,
145313,False,29.77,1,
145313,False,29.77,1,
145314,False,29.77,1,
145315,False,29.77,1,
145320,False,29.78,1,
145322,False,29.79,1,
145329,False,29.79,1,
145330,False,29.79,1,
145330,False,29.79,1,
145331,False,29.8,1,
145331,False,29.8,1,
145331,False,29.8,1,
145331,False,29.8,1,
145331,False,29.81,1,
145332,False,29.8,1,
145334,False,29.81,1,
145334,False,29.8,1,
145334,False,29.81,1,
145335,False,29.8,1,
145337,False,29.8,1,
145337,False,29.8,1,
145337,False,29.8,1,
145339,False,29.81,1,
145339,False,29.81,1,
145339,False,29.81,1,
145341,False,29.82,1,
145341,False,29.82,1,
145342,False,29.82,1,
145343,False,29.82,1,
145343,False,29.82,1,
145344,False,29.81,1,
145344,False,29.82,1,
145344,False,29.82,1,
145344,False,29.82,1,
145349,False,29.82,1,
145349,False,29.81,1,
145351,False,29.82,1,
145351,False,29.82,1,
145400,True,29.82,2,
145401,False,29.82,2,
145401,False,29.82,2,
145401,False,29.82,2,
145411,False,29.82,2,
145411,False,29.82,2,
145411,False,29.82,2,
145416,False,29.82,2,
145417,False,29.81,2,
145417,False,29.81,2,
145418,False,29.8,2,
145418,False,29.79,2,
145418,False,29.79,2,
145418,False,29.8,2,
145419,False,29.8,2,
145421,False,29.8,2,
145422,False,29.8,2,
145422,False,29.8,2,
145422,False,29.8,2,
145425,False,29.8,2,
145432,False,29.79,2,
145437,False,29.79,2,
145437,False,29.79,2,
145439,False,29.8,2,
145453,False,29.8,2,
145453,False,29.8,2,
145453,False,29.8,2,
145453,False,29.8,2,
145457,False,29.81,2,
145457,False,29.81,2,
145457,False,29.81,2,
145457,False,29.81,2,
145457,False,29.81,2,
145457,False,29.8,2,
145458,False,29.81,2,
145500,True,29.81,-1,
145501,False,29.82,-1,
145505,False,29.81,-1,
145505,False,29.8,-1,
145505,False,29.8,-1,
145505,False,29.8,-1,
145505,False,29.8,-1,
145505,False,29.8,-1,
145505,False,29.8,-1,
145507,False,29.8,-1,
145507,False,29.8,-1,
145507,False,29.8,-1,
145511,False,29.8,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145514,False,29.81,-1,
145519,False,29.82,-1,
145519,False,29.81,-1,
145524,False,29.81,-1,
145530,False,29.81,-1,
145530,False,29.8,-1,
145540,False,29.81,-1,
145546,False,29.81,-1,
145552,False,29.8,-1,
145556,False,29.8,-1,
145600,True,29.81,-1,
145601,False,29.81,-1,
145601,False,29.81,-1,
145603,False,29.81,-1,
145603,False,29.81,-1,
145603,False,29.81,-1,
145604,False,29.82,-1,
145604,False,29.82,-1,
145605,False,29.82,-1,
145606,False,29.83,-1,
145606,False,29.83,-1,
145607,False,29.83,-1,
145607,False,29.83,-1,
145607,False,29.83,-1,
145608,False,29.83,-1,
145608,False,29.83,-1,
145608,False,29.83,-1,
145610,False,29.82,-1,
145613,False,29.83,-1,
145613,False,29.83,-1,
145613,False,29.84,-1,
145613,False,29.84,-1,
145613,False,29.84,-1,
145614,False,29.83,-1,
145614,False,29.83,-1,
145614,False,29.83,-1,
145614,False,29.82,-1,
145614,False,29.82,-1,
145614,False,29.82,-1,
145614,False,29.82,-1,
145614,False,29.83,-1,
145614,False,29.83,-1,
145615,False,29.83,-1,
145616,False,29.83,-1,
